ts_code,name,start_date,end_date,ann_date,change_reason
688652.SH,京仪装备,20231117,,,其他
920522.BJ,纳科诺尔,20231116,,,其他
001306.SZ,夏厦精密,20231116,,,其他
001306.SZ,夏厦精密,20231116,,,其他
601083.SH,锦江航运,20231116,,,其他
873132.BJ,泰鹏智能,20231116,,,其他
832522.BJ,纳科诺尔,20231116,,,其他
301568.SZ,思泰克,20231116,,,其他
832522.BJ,纳科诺尔,20231116,,,其他
873132.BJ,泰鹏智能,20231116,,,其他
920132.BJ,泰鹏智能,20231116,,,其他
601515.SH,东峰集团,20231115,,20231110,改名
601515.SH,东峰集团,20231115,,20231110,改名
301516.SZ,中远通,20231115,,,其他
601515.SH,东峰集团,20231115,20251110,20231110,改名
688648.SH,中邮科技,20231113,,,其他
300446.SZ,航天智造,20231113,,20231110,改名
300446.SZ,航天智造,20231113,,20231110,改名
688648.SH,中邮科技,20231113,,,其他
873679.BJ,前进科技,20231110,,,其他
920679.BJ,前进科技,20231110,,,其他
873679.BJ,前进科技,20231110,,,其他
301508.SZ,中机认检,20231110,,,其他
688652.SH,京仪装备,20231110,,,其他
001326.SZ,联域股份,20231109,,,其他
001326.SZ,联域股份,20231109,,,其他
301568.SZ,思泰克,20231109,,,其他
873833.BJ,美心翼申,20231108,,,其他
920833.BJ,美心翼申,20231108,,,其他
873833.BJ,美心翼申,20231108,,,其他
603062.SH,麦加芯彩,20231107,,,其他
001389.SZ,广合科技,20231107,,,其他
600816.SH,建元信托,20231107,,20231106,其他
002692.SZ,远程股份,20231107,,20231106,撤销ST
603062.SH,麦加芯彩,20231107,,,其他
002692.SZ,远程股份,20231107,,20231106,撤销ST
688653.SH,康希通信,20231107,,,其他
600816.SH,建元信托,20231107,,20231106,其他
001306.SZ,夏厦精密,20231106,,,其他
603391.SH,力聚热能,20231103,,,其他
002313.SZ,日海智能,20231103,,20231102,其他
001376.SZ,百通能源,20231103,,,其他
001376.SZ,百通能源,20231103,,,其他
002313.SZ,日海智能,20231103,,20231102,其他
920130.BJ,立方控股,20231102,,,其他
833030.BJ,立方控股,20231102,,,其他
833030.BJ,立方控股,20231102,,,其他
600084.SH,中信尼雅,20231101,,20231027,改名
839493.BJ,并行科技,20231101,,,其他
603107.SH,上海汽配,20231101,,,其他
600084.SH,中信尼雅,20231101,20260428,20231027,改名
603107.SH,上海汽配,20231101,,,其他
920493.BJ,并行科技,20231101,,,其他
600084.SH,中信尼雅,20231101,,20231027,改名
839493.BJ,并行科技,20231101,,,其他
300099.SZ,尤洛卡,20231101,,20231101,其他
688648.SH,中邮科技,20231101,,,其他
300099.SZ,尤洛卡,20231101,,20231101,其他
002251.SZ,*ST步高,20231031,20241015,20231030,*ST
301555.SZ,惠柏新材,20231031,,,其他
301555.SZ,惠柏新材,20231031,,,其他
300518.SZ,新迅达,20231031,,20231030,改名
300518.SZ,新迅达,20231031,,20231030,改名
002251.SZ,*ST步高,20231031,,20231030,*ST
688653.SH,康希通信,20231031,,,其他
002251.SZ,*ST步高,20231031,,20231030,*ST
001378.SZ,德冠新材,20231030,,,其他
300817.SZ,双飞集团,20231030,,20231027,改名
300817.SZ,双飞集团,20231030,,20231027,改名
001378.SZ,德冠新材,20231030,,,其他
001326.SZ,联域股份,20231027,,,其他
873693.BJ,阿为特,20231027,,,其他
873693.BJ,阿为特,20231027,,,其他
920693.BJ,阿为特,20231027,,,其他
001306.SZ,夏厦精密,20231027,,,其他
603062.SH,麦加芯彩,20231026,,,其他
688648.SH,中邮科技,20231025,,,其他
300108.SZ,ST吉药,20231025,,20231024,摘星
300108.SZ,ST吉药,20231025,20240429,20231024,摘星
300108.SZ,ST吉药,20231025,20240429,20231024,摘星
301489.SZ,思泉新材,20231024,,,其他
001376.SZ,百通能源,20231024,,,其他
301489.SZ,思泉新材,20231024,,,其他
603273.SH,天元智能,20231023,,,其他
603273.SH,天元智能,20231023,,,其他
603344.SH,星德胜,20231020,,,其他
001326.SZ,联域股份,20231020,,,其他
603107.SH,上海汽配,20231020,,,其他
301555.SZ,惠柏新材,20231019,,,其他
000911.SZ,广农糖业,20231019,,20231019,改名
000546.SZ,金圆股份,20231019,,20231018,撤销ST
000546.SZ,金圆股份,20231019,,20231018,撤销ST
603062.SH,麦加芯彩,20231019,,,其他
873726.BJ,卓兆点胶,20231019,,20231018,其他
920026.BJ,卓兆点胶,20231019,,20231018,其他
000911.SZ,广农糖业,20231019,,20231019,改名
873726.BJ,卓兆点胶,20231019,,20231018,其他
000911.SZ,广农糖业,20231019,20260429,20231019,改名
001378.SZ,德冠新材,20231018,,,其他
603193.SH,润本股份,20231017,,,其他
603193.SH,润本股份,20231017,,,其他
603193.SH,润本股份,20231017,,,其他
301517.SZ,陕西华达,20231017,,,其他
301517.SZ,陕西华达,20231017,,,其他
001376.SZ,百通能源,20231017,,,其他
603193.SH,润本股份,20231017,,,其他
603193.SH,润本股份,20231017,,,其他
600322.SH,津投城开,20231016,,20231011,改名
600322.SH,津投城开,20231016,,20231011,改名
920786.BJ,骑士乳业,20231013,,20231011,其他
832786.BJ,骑士乳业,20231013,,20231011,其他
603107.SH,上海汽配,20231013,,,其他
603341.SH,龙旗科技,20231013,,,其他
832786.BJ,骑士乳业,20231013,,20231011,其他
002002.SZ,ST鸿达,20231012,,20231011,ST
002002.SZ,ST鸿达,20231012,,20231011,ST
301555.SZ,惠柏新材,20231012,,,其他
603273.SH,天元智能,20231011,,,其他
301489.SZ,思泉新材,20231011,,,其他
301559.SZ,中集环科,20231011,,,其他
001378.SZ,德冠新材,20231011,,,其他
301559.SZ,中集环科,20231011,,,其他
688657.SH,浩辰软件,20231010,,,其他
688657.SH,浩辰软件,20231010,,,其他
688657.SH,浩辰软件,20231010,,,其他
688657.SH,浩辰软件,20231010,,,其他
600530.SH,ST交昂,20231009,20240620,20230928,摘星
600530.SH,ST交昂,20231009,,20230928,摘星
600530.SH,ST交昂,20231009,20240620,20230928,摘星
688709.SH,成都华微,20231008,,,其他
603361.SH,浙江国祥,20230928,,,其他
688719.SH,爱科赛博,20230928,,,其他
301558.SZ,三态股份,20230928,,,其他
920978.BJ,开特股份,20230928,,,其他
832978.BJ,开特股份,20230928,,,其他
688719.SH,爱科赛博,20230928,,,其他
832978.BJ,开特股份,20230928,,,其他
301567.SZ,贝隆精密,20230928,,,其他
301558.SZ,三态股份,20230928,,,其他
603361.SH,浙江国祥,20230928,,,其他
301566.SZ,达利凯普,20230927,,,其他
301591.SZ,肯特股份,20230927,,,其他
301517.SZ,陕西华达,20230926,,,其他
873665.BJ,科强股份,20230926,,,其他
603273.SH,天元智能,20230926,,,其他
873665.BJ,科强股份,20230926,,,其他
603193.SH,润本股份,20230926,,,其他
920665.BJ,科强股份,20230926,,,其他
603276.SH,恒兴新材,20230925,,,其他
603276.SH,恒兴新材,20230925,,,其他
603276.SH,恒兴新材,20230925,,,其他
301520.SZ,万邦医药,20230925,,,其他
300972.SZ,万辰集团,20230925,,20230922,改名
301489.SZ,思泉新材,20230925,,,其他
300972.SZ,万辰集团,20230925,,20230922,改名
301502.SZ,华阳股份,20230925,,,其他
301520.SZ,万邦医药,20230925,,,其他
603276.SH,恒兴新材,20230925,,,其他
600759.SH,*ST洲际,20230922,20240114,20230921,*ST
600759.SH,*ST洲际,20230922,,20230921,*ST
600759.SH,*ST洲际,20230922,20240114,20230921,*ST
301559.SZ,中集环科,20230921,,,其他
603361.SH,浙江国祥,20230921,,,其他
301500.SZ,飞南资源,20230921,,,其他
301500.SZ,飞南资源,20230921,,,其他
002182.SZ,宝武镁业,20230920,,20230920,改名
688716.SH,中研股份,20230920,,,其他
688657.SH,浩辰软件,20230920,,,其他
688716.SH,中研股份,20230920,,,其他
002182.SZ,宝武镁业,20230920,,20230920,改名
301548.SZ,崇德科技,20230920,,,其他
603107.SH,上海汽配,20230920,,,其他
301548.SZ,崇德科技,20230920,,,其他
603193.SH,润本股份,20230919,,,其他
920469.BJ,富恒新材,20230918,,,其他
301517.SZ,陕西华达,20230918,,,其他
301558.SZ,三态股份,20230918,,,其他
832469.BJ,富恒新材,20230918,,,其他
832469.BJ,富恒新材,20230918,,,其他
920519.BJ,万德股份,20230915,,,其他
301550.SZ,斯菱股份,20230915,,,其他
688719.SH,爱科赛博,20230915,,,其他
301550.SZ,斯菱股份,20230915,20251228,,其他
836419.BJ,万德股份,20230915,,,其他
301550.SZ,斯菱股份,20230915,,,其他
836419.BJ,万德股份,20230915,,,其他
688702.SH,盛科通信,20230914,,,其他
688702.SH,盛科通信-U,20230914,,,其他
688702.SH,盛科通信-U,20230914,,,其他
301559.SZ,中集环科,20230914,,,其他
603276.SH,恒兴新材,20230913,,,其他
688657.SH,浩辰软件,20230913,,,其他
301520.SZ,万邦医药,20230913,,,其他
603075.SH,热威股份,20230911,,,其他
301529.SZ,福赛科技,20230911,,,其他
300051.SZ,琏升科技,20230911,,20230908,改名
300051.SZ,琏升科技,20230911,,20230908,改名
603075.SH,热威股份,20230911,,,其他
603075.SH,热威股份,20230911,,,其他
603075.SH,热威股份,20230911,,,其他
301529.SZ,福赛科技,20230911,,,其他
301558.SZ,三态股份,20230911,,,其他
688549.SH,中巨芯,20230908,,,其他
688549.SH,中巨芯-U,20230908,,,其他
688549.SH,中巨芯-U,20230908,,,其他
688615.SH,合合信息,20230908,,,其他
300140.SZ,节能环境,20230908,,20230907,改名
300140.SZ,节能环境,20230908,,20230907,改名
688719.SH,爱科赛博,20230908,,,其他
688716.SH,中研股份,20230908,,,其他
301500.SZ,飞南资源,20230908,,,其他
688549.SH,中巨芯-U,20230908,,,其他
688549.SH,中巨芯-U,20230908,,,其他
831627.BJ,力王股份,20230907,,,其他
920627.BJ,力王股份,20230907,,,其他
831627.BJ,力王股份,20230907,,,其他
000520.SZ,凤凰航运,20230906,,20230906,改名
301251.SZ,威尔高,20230906,,,其他
301251.SZ,威尔高,20230906,,,其他
603276.SH,恒兴新材,20230906,,,其他
301548.SZ,崇德科技,20230906,,,其他
000520.SZ,凤凰航运,20230906,,20230906,改名
301507.SZ,民生健康,20230905,,,其他
300338.SZ,开元教育,20230905,,20230902,撤销ST
300256.SZ,星星科技,20230905,,20230902,其他
300256.SZ,星星科技,20230905,,20230902,其他
300338.SZ,开元教育,20230905,20240505,20230902,撤销ST
301507.SZ,民生健康,20230905,,,其他
600372.SH,中航机载,20230905,,20230831,改名
301520.SZ,万邦医药,20230905,,,其他
600372.SH,中航机载,20230905,,20230831,改名
300338.SZ,开元教育,20230905,20240505,20230902,撤销ST
300157.SZ,新锦动力,20230904,,20230901,改名
300157.SZ,新锦动力,20230904,,20230901,改名
603270.SH,金帝股份,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
603207.SH,小方制药,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
920976.BJ,视声智能,20230901,,,其他
301550.SZ,斯菱股份,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
688702.SH,盛科通信,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
870976.BJ,视声智能,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
870976.BJ,视声智能,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
688716.SH,中研股份,20230901,,,其他
603270.SH,金帝股份,20230901,,,其他
688584.SH,上海合晶,20230901,,,其他
301500.SZ,飞南资源,20230831,,,其他
301525.SZ,儒竞科技,20230830,,,其他
301548.SZ,崇德科技,20230830,,,其他
301525.SZ,儒竞科技,20230830,,,其他
603075.SH,热威股份,20230829,,,其他
301528.SZ,多浦乐,20230828,,,其他
301528.SZ,多浦乐,20230828,,,其他
301529.SZ,福赛科技,20230828,,,其他
688591.SH,泰凌微,20230825,,,其他
688591.SH,泰凌微,20230825,,,其他
688549.SH,中巨芯,20230825,,,其他
603285.SH,键邦股份,20230825,,,其他
301251.SZ,威尔高,20230825,,,其他
688702.SH,盛科通信,20230825,,,其他
301550.SZ,斯菱股份,20230824,,,其他
603275.SH,众辰科技,20230823,,,其他
603275.SH,众辰科技,20230823,,,其他
603275.SH,众辰科技,20230823,,,其他
301421.SZ,波长光电,20230823,,,其他
920953.BJ,国子软件,20230823,,,其他
603275.SH,众辰科技,20230823,,,其他
603275.SH,众辰科技,20230823,,,其他
603275.SH,众辰科技,20230823,,,其他
301421.SZ,波长光电,20230823,,,其他
872953.BJ,国子软件,20230823,,,其他
872953.BJ,国子软件,20230823,,,其他
603270.SH,金帝股份,20230822,,,其他
603075.SH,热威股份,20230822,,,其他
301507.SZ,民生健康,20230821,,,其他
301529.SZ,福赛科技,20230821,,,其他
301469.SZ,恒达新材,20230821,,,其他
301418.SZ,协昌科技,20230821,,,其他
301418.SZ,协昌科技,20230821,,,其他
301469.SZ,恒达新材,20230821,,,其他
000995.SZ,皇台酒业,20230818,,20230817,撤销*ST
837174.BJ,宏裕包材,20230818,,,其他
920274.BJ,宏裕包材,20230818,,,其他
301533.SZ,威马农机,20230818,,,其他
688693.SH,锴威特,20230818,,,其他
603312.SH,西典新能,20230818,,,其他
837174.BJ,宏裕包材,20230818,,,其他
301533.SZ,威马农机,20230818,,,其他
000995.SZ,皇台酒业,20230818,,20230817,撤销*ST
688549.SH,中巨芯,20230818,,,其他
301525.SZ,儒竞科技,20230818,,,其他
603082.SH,北自科技,20230818,,,其他
688693.SH,锴威特,20230818,,,其他
836504.BJ,博迅生物,20230817,,,其他
836504.BJ,博迅生物,20230817,,,其他
688573.SH,信宇人,20230817,,,其他
301511.SZ,德福科技,20230817,,,其他
301511.SZ,德福科技,20230817,,,其他
688573.SH,信宇人,20230817,,,其他
920504.BJ,博迅生物,20230817,,,其他
837748.BJ,路桥信息,20230816,,,其他
920748.BJ,路桥信息,20230816,,,其他
837748.BJ,路桥信息,20230816,,,其他
688592.SH,司南导航,20230816,,,其他
301498.SZ,乖宝宠物,20230816,,,其他
688592.SH,司南导航,20230816,,,其他
688592.SH,司南导航,20230816,,,其他
301498.SZ,乖宝宠物,20230816,,,其他
301251.SZ,威尔高,20230816,,,其他
688548.SH,广钢气体,20230815,,,其他
688548.SH,广钢气体,20230815,,,其他
301510.SZ,固高科技,20230815,,,其他
688548.SH,广钢气体,20230815,,,其他
688716.SH,中研股份,20230815,,,其他
688548.SH,广钢气体,20230815,,,其他
688548.SH,广钢气体,20230815,,,其他
688591.SH,泰凌微,20230815,,,其他
301510.SZ,固高科技,20230815,,,其他
603270.SH,金帝股份,20230815,,,其他
688548.SH,广钢气体,20230815,,,其他
301528.SZ,多浦乐,20230814,,,其他
601033.SH,永兴股份,20230811,,,其他
301372.SZ,科净源,20230811,,,其他
603193.SH,润本股份,20230811,,,其他
601096.SH,宏盛华源,20230811,,,其他
603275.SH,众辰科技,20230811,,,其他
301372.SZ,科净源,20230811,,,其他
301421.SZ,波长光电,20230811,,,其他
301525.SZ,儒竞科技,20230811,,,其他
301507.SZ,民生健康,20230811,,,其他
603325.SH,博隆技术,20230811,,,其他
920058.BJ,华洋赛车,20230810,,,其他
603276.SH,恒兴科技,20230810,,,其他
301348.SZ,蓝箭电子,20230810,,,其他
301348.SZ,蓝箭电子,20230810,,,其他
834058.BJ,华洋赛车,20230810,,,其他
834058.BJ,华洋赛车,20230810,,,其他
300904.SZ,威力传动,20230809,,,其他
688671.SH,碧兴物联,20230809,,,其他
301487.SZ,盟固利,20230809,,,其他
688671.SH,碧兴物联,20230809,,,其他
301487.SZ,盟固利,20230809,,,其他
300904.SZ,威力传动,20230809,,,其他
920926.BJ,鸿智科技,20230808,,,其他
870726.BJ,鸿智科技,20230808,,,其他
870726.BJ,鸿智科技,20230808,,,其他
603296.SH,华勤技术,20230808,,,其他
688591.SH,泰凌微,20230808,,,其他
603296.SH,华勤技术,20230808,,,其他
301469.SZ,恒达新材,20230807,,,其他
688347.SH,华虹公司,20230807,,,其他
002195.SZ,岩山科技,20230807,,20230805,改名
688347.SH,华虹公司,20230807,,,其他
002195.SZ,岩山科技,20230807,,20230805,改名
301418.SZ,协昌科技,20230807,,,其他
688693.SH,锴威特,20230807,,,其他
301362.SZ,民爆光电,20230804,,,其他
301528.SZ,多浦乐,20230804,,,其他
301362.SZ,民爆光电,20230804,,,其他
603275.SH,众辰科技,20230804,,,其他
688573.SH,信宇人,20230804,,,其他
301498.SZ,乖宝宠物,20230804,,,其他
301518.SZ,长华化学,20230803,,,其他
301509.SZ,金凯生科,20230803,,,其他
688548.SH,广钢气体,20230803,,,其他
301511.SZ,德福科技,20230803,,,其他
601083.SH,锦江航运,20230803,,,其他
301509.SZ,金凯生科,20230803,,,其他
603373.SH,安邦股份,20230803,,,其他
301518.SZ,长华化学,20230803,,,其他
301533.SZ,威马农机,20230802,,,其他
688592.SH,司南导航,20230802,,,其他
301421.SZ,波长光电,20230802,,,其他
603119.SH,浙江荣泰,20230801,,,其他
603119.SH,浙江荣泰,20230801,,,其他
301510.SZ,固高科技,20230801,,,其他
603119.SH,浙江荣泰,20230801,,,其他
301371.SZ,敷尔佳,20230801,,,其他
603119.SH,浙江荣泰,20230801,,,其他
603119.SH,浙江荣泰,20230801,,,其他
301371.SZ,敷尔佳,20230801,,,其他
688693.SH,锴威特,20230731,,,其他
301372.SZ,科净源,20230731,,,其他
301469.SZ,恒达新材,20230731,,,其他
688646.SH,逸飞激光,20230728,20250505,,其他
603231.SH,索宝股份,20230728,,,其他
688646.SH,逸飞激光,20230728,,,其他
300159.SZ,新研股份,20230728,20250319,20230727,撤销ST
688652.SH,京仪装备,20230728,,,其他
300159.SZ,新研股份,20230728,,20230727,撤销ST
300332.SZ,天壕能源,20230728,,20230727,改名
688646.SH,逸飞激光,20230728,,,其他
688671.SH,碧兴物联,20230728,,,其他
300159.SZ,新研股份,20230728,,20230727,撤销ST
688573.SH,信宇人,20230728,,,其他
300904.SZ,威力传动,20230728,,,其他
300332.SZ,天壕能源,20230728,,20230727,改名
001358.SZ,兴欣新材,20230728,,,其他
603296.SH,华勤技术,20230727,,,其他
301498.SZ,乖宝宠物,20230727,,,其他
688548.SH,广钢气体,20230727,,,其他
301348.SZ,蓝箭电子,20230727,,,其他
301487.SZ,盟固利,20230727,,,其他
688530.SH,欧莱新材,20230727,,,其他
301519.SZ,舜禹股份,20230727,,,其他
301519.SZ,舜禹股份,20230727,,,其他
688612.SH,威迈斯,20230726,,,其他
688651.SH,盛邦安全,20230726,,,其他
688592.SH,司南导航,20230726,,,其他
301172.SZ,君逸数码,20230726,,,其他
301418.SZ,协昌科技,20230726,,,其他
688612.SH,威迈斯,20230726,,,其他
688651.SH,盛邦安全,20230726,,,其他
301172.SZ,君逸数码,20230726,,,其他
301510.SZ,固高科技,20230725,,,其他
301511.SZ,德福科技,20230725,,,其他
301515.SZ,港通医疗,20230725,,,其他
301446.SZ,福事特,20230725,,,其他
301515.SZ,港通医疗,20230725,,,其他
301533.SZ,威马农机,20230725,,,其他
301446.SZ,福事特,20230725,,,其他
002470.SZ,金正大,20230724,,20230721,撤销ST
301362.SZ,民爆光电,20230724,,,其他
301468.SZ,博盈特焊,20230724,,,其他
688450.SH,光格科技,20230724,,,其他
600128.SH,苏豪弘业,20230724,,20230719,改名
688450.SH,光格科技,20230724,,,其他
301468.SZ,博盈特焊,20230724,,,其他
002470.SZ,金正大,20230724,,20230721,撤销ST
688347.SH,华虹公司,20230724,,,其他
600128.SH,苏豪弘业,20230724,,20230719,改名
301372.SZ,科净源,20230721,,,其他
603273.SH,天元智能,20230721,,,其他
300904.SZ,威力传动,20230721,,,其他
002265.SZ,建设工业,20230721,,20230721,改名
688702.SH,盛科通信,20230721,,,其他
688671.SH,碧兴物联,20230721,,,其他
301499.SZ,维科精密,20230721,,,其他
002265.SZ,建设工业,20230721,,20230721,改名
301518.SZ,长华化学,20230721,,,其他
301509.SZ,金凯生科,20230721,,,其他
301499.SZ,维科精密,20230721,,,其他
301487.SZ,盟固利,20230720,,,其他
603062.SH,麦加芯彩,20230720,,,其他
920982.BJ,锦波生物,20230720,,,其他
603375.SH,盛景微,20230720,,,其他
301512.SZ,智信精密,20230720,,,其他
001378.SZ,德冠新材,20230720,,,其他
832982.BJ,锦波生物,20230720,,,其他
301512.SZ,智信精密,20230720,,,其他
832982.BJ,锦波生物,20230720,,,其他
688602.SH,康鹏科技,20230720,,,其他
688602.SH,康鹏科技,20230720,,,其他
688563.SH,航材股份,20230719,,,其他
002951.SZ,ST金时,20230719,20240328,20230718,ST
688563.SH,航材股份,20230719,,,其他
688563.SH,航材股份,20230719,,,其他
688563.SH,航材股份,20230719,,,其他
688610.SH,埃科光电,20230719,,,其他
002951.SZ,ST金时,20230719,20240328,20230718,ST
838701.BJ,豪声电子,20230719,,,其他
688610.SH,埃科光电,20230719,,,其他
688563.SH,航材股份,20230719,,,其他
301371.SZ,敷尔佳,20230719,,,其他
920701.BJ,豪声电子,20230719,,,其他
838701.BJ,豪声电子,20230719,,,其他
002951.SZ,ST金时,20230719,,20230718,ST
301348.SZ,蓝箭电子,20230719,,,其他
